a26,WAV
3-D Genesis (USA) (Proto)|931A0BDC
3-D Ghost Attack (USA) (Proto)|11396D94
3-D Havoc (USA) (Proto)|F75DDAD1
3-D Tic-Tac-Toe (Europe)|7322EBC6
3-D Tic-Tac-Toe (USA)|58805709
3-D Zapper (USA) (Proto) (1982-12-15)|93C49A58
3-D Zapper (USA) (Proto) (Earlier)|4F405595
32 in 1 Game Cartridge (Europe)|EAEF28EA
4 Game in One (Europe) (Bit Corporation)|23A8D1AF
Abre-te, Sesamo! (Brazil) (Unl)|8CF511A4
Acid Drop (Europe)|14CDDAC7
Action Man - Action Force (Europe)|896446CF
Actionauts (USA) (Proto) (1984-06-22)|CEDDF26B
Activision Decathlon, The (Europe)|2452ADAB
Activision Decathlon, The (France)|716D9D1D
Activision Decathlon, The (USA)|3FEB39B1
Adventure (Europe)|18DC23F9
Adventure (USA)|A6DB4B3A
Adventures of TRON (USA)|1B8019D6
Air Raid (USA)|B0E53814
Air Raiders (Europe)|42395399
Air Raiders (USA)|BB16539D
Air-Sea Battle (Europe)|CF7F8944
Air-Sea Battle ~ Target Fun (Japan, USA)|1FC6C0F1
Air-Sea Battle ~ Target Fun (Japan, USA) (Atari Anthology)|2A2A9F81
Airlock (Europe)|A2D4390B
Airlock (USA)|25C90CE7
Airlock (USA) (Proto)|B6AE31C6
Alien (Brazil) (Unl)|E61021EC
Alien (USA)|6D61059F
Alien's Return (Europe)|C161F53B
Alligator People (USA) (Proto)|B3F6D395
Alpha Beam (Europe) (Beta) (1983-06-03)|1651F45E
Alpha Beam (Japan, USA) (Beta) (1982-12-22)|85F1CB08
Alpha Beam with Ernie (Europe)|D1ED3112
Alpha Beam with Ernie (Japan, USA)|27C6B897
Amidar (Europe)|E9B05565
Amidar (USA)|8EB5BD72
AndroMan on the Moon (USA) (Proto)|18344A20
Apples and Dolls (Brazil) (Unl)|E7514705
Aquaventure (Brazil) (Proto) (Unl)|7FA61FA0
Aquaventure (USA) (Proto) (1983-08-12)|87A8CB8B
Armor Ambush (Europe)|C974C21A
Armor Ambush (USA)|FC35704B
Artillery Duel (Europe)|1708647C
Artillery Duel (USA)|1D0F7E8D
Assault (USA)|AB3A2B77
Asteroids (Europe)|0A2F8288
Asteroids (Japan, USA)|C7D64C94
Asteroids (USA) (Atari Anthology)|70A59647
Astroblast (Europe)|A1DF435E
Astroblast (USA)|D214F241
Astroblast (USA) (v1.1)|1DE25331
Astrowar (Brazil) (Unl)|7B4B7EAF
Atari Video Cube (USA)|272AE37F
Atari Video Cube (USA, Europe) (Atari Anthology)|8172299E
Atlantis (Europe)|85706802
Atlantis (USA)|92560498
Atlantis II (USA)|BA5566AA
Atom Smasher (USA) (Proto)|F2456E02
Bachelor Party (USA)|D9CD6C95
Bachelorette Party (USA)|E8189EEB
Backgammon (Europe)|A3D119C6
Backgammon (USA)|E2A7FFA6
Bank Heist (Europe)|47D4B652
Bank Heist (USA)|7AA79D1E
Barnstorming (Brazil) (Unl)|281736D6
Barnstorming (Europe)|F866DBF7
Barnstorming (USA)|4A005181
Base Attack (Europe)|81F1E5DD
Basic Math (Europe)|5456CDCA
Basic Math (USA)|D48EBAC0
BASIC Programming (Europe)|C207F43E
BASIC Programming (USA)|26A3C844
Basketball (Europe)|711A2340
Basketball (USA)|B31D49F0
Battlezone (Europe)|5CC921F6
Battlezone (Japan, USA)|9155DD1D
Battlezone (Japan, USA) (Beta) (1983-05-02)|C1E6D7CF
Battlezone (Japan, USA) (Beta) (1983-05-12)|63F31AF6
Beamrider (Europe)|6ED2E636
Beamrider (USA)|1618565B
Beany Bopper (Brazil) (Unl)|624C9345
Beany Bopper (USA)|B722BC8F
Beat'Em & Eat'Em (Brazil) (Unl)|E4F66058
Beat'Em & Eat'Em (Europe)|461C9F2C
Beat'Em & Eat'Em (USA)|C90D4F84
Berenstain Bears (USA)|29D28BAF
Bermuda Triangle (Europe)|A8C0AEC9
Bermuda Triangle (USA)|0FCB5B94
Berzerk (Brazil) (Unl)|F973D708
Berzerk (Europe)|D7F66624
Berzerk (Japan, USA)|2E8B4B5F
Big Bird's Egg Catch (Europe)|B0555578
Big Bird's Egg Catch (Japan, USA)|96DC9A9C
Big Bird's Egg Catch (Japan, USA) (Beta) (1982-12-08)|9DE03520
Big Bird's Egg Catch (Japan, USA) (Beta) (1983-05-02)|EEB65EFA
Big Bird's Egg Catch (Japan, USA) (Beta) (1983-05-17)|3A4038AC
Bionic Breakthrough (USA) (Proto)|928E4B47
Black Jack (Europe)|7125A8B9
Black Jack (USA)|4B0EE010
Blueprint (Europe)|71139A5E
Blueprint (USA)|DA7B9DFA
Blueprint (USA) (Beta)|5A95A4F4
BMX Air Master (Australia)|02838B54
BMX Air Master (Europe)|DB722DD7
BMX Air Master (USA)|B4017EE3
Bobby Is Going Home (Brazil) (NTSC) (Unl)|358940E3
Bobby Is Going Home (Brazil) (PAL) (Unl)|5C4A04C8
Bobby Is Going Home (Europe)|F061E27F
Bobby Is Going Home (Europe) (Beta)|3E662128
Bobby Is Going Home (USA)|99A2A654
Boggle (USA) (Proto) (1978-08-07)|26B6BFEF
Boing! (Europe)|D2F06299
Boing! (USA)|AD380487
Bouncin' Baby Bunnies (USA) (Proto)|09A70E23
Bowling (Europe)|C7BC1BCA
Bowling (USA)|FEA0D6D5
Boxen (Germany) (En)|7931C845
Boxing (Brazil) (Unl)|0411AE6B
Boxing (Europe)|515036F1
Boxing (USA)|9ECE0021
Brain Games (Europe)|EA630E68
Brain Games (USA)|150709C2
Breakout (Europe)|33717471
Breakout ~ Breakaway IV (Japan, USA)|3037638C
Bridge (Europe)|63CEEB81
Bridge (USA)|9C71D175
Bridge (USA) (v1.1)|8DB95D1E
Buck Rogers - Planet of Zoom (Europe)|F8B140FA
Buck Rogers - Planet of Zoom (USA)|2030F686
Bugs (Europe)|D1DDB571
Bugs (USA)|1202427C
Bugs Bunny (USA) (Proto 1)|272B8856
Bugs Bunny (USA) (Proto 2)|BD164019
Bump 'n' Jump (Europe)|194F3576
Bump 'n' Jump (USA)|0209C0E5
Bumper Bash (Europe)|863248FC
Bumper Bash (USA)|B1A6A23E
BurgerTime (USA)|C183FBBC
Burning Desire (Europe)|F2593D9B
Burning Desire (USA)|92F91D36
Cabbage Patch Kids - Adventures in the Park (USA) (Proto) (1984-09-13)|7025D30D
Cakewalk (Europe)|26C5B6BD
Cakewalk (USA)|73494211
California Games (Europe)|C53D0352
California Games (USA)|E9A3FDC3
Canyon Bomber (USA)|E914B8CA
Care Bears (USA) (Proto)|A14A81D1
Carnival (Europe)|FB7E75A1
Carnival (USA)|7AC3C700
Casino (Europe)|675C7F84
Casino ~ Poker Plus (USA)|420B8248
